timestamp,equity,cash,position_qty,close
2024-01-05T12:00:00Z,9872.63672375,0.00000000,0.2249788008,43882.52000000
2024-01-05T13:00:00Z,9895.91977984,0.00000000,0.2249788008,43986.01000000
2024-01-05T14:00:00Z,9783.43712883,0.00000000,0.2249788008,43486.04000000
2024-01-05T15:00:00Z,9786.58008268,0.00000000,0.2249788008,43500.01000000
2024-01-05T16:00:00Z,9724.93139169,0.00000000,0.2249788008,43225.99000000
2024-01-05T17:00:00Z,9811.21976094,0.00000000,0.2249788008,43609.53000000
2024-01-05T18:00:00Z,9811.34124949,0.00000000,0.2249788008,43610.07000000
2024-01-05T19:00:00Z,9807.41896188,9807.41896188,0.0000000000,43600.00000000
2024-01-05T20:00:00Z,9807.41896188,9807.41896188,0.0000000000,43955.07000000
2024-01-05T21:00:00Z,9801.53262881,0.00000000,0.2230345114,43946.26000000
2024-01-05T22:00:00Z,9806.25649976,0.00000000,0.2230345114,43967.44000000
2024-01-05T23:00:00Z,9845.88304141,0.00000000,0.2230345114,44145.11000000
2024-01-06T00:00:00Z,9828.86327784,0.00000000,0.2230345114,44068.80000000
2024-01-06T01:00:00Z,9806.97021019,0.00000000,0.2230345114,43970.64000000
2024-01-06T02:00:00Z,9793.29150361,0.00000000,0.2230345114,43909.31000000
2024-01-06T03:00:00Z,9798.15142561,0.00000000,0.2230345114,43931.10000000
2024-01-06T04:00:00Z,9780.06332673,0.00000000,0.2230345114,43850.00000000
2024-01-06T05:00:00Z,9746.32266584,0.00000000,0.2230345114,43698.72000000
2024-01-06T06:00:00Z,9691.89778436,0.00000000,0.2230345114,43454.70000000
2024-01-06T07:00:00Z,9736.17013488,0.00000000,0.2230345114,43653.20000000
2024-01-06T08:00:00Z,9744.89747531,0.00000000,0.2230345114,43692.33000000
2024-01-06T09:00:00Z,9735.88019002,0.00000000,0.2230345114,43651.90000000
2024-01-06T10:00:00Z,9745.37699951,0.00000000,0.2230345114,43694.48000000
2024-01-06T11:00:00Z,9740.35426232,0.00000000,0.2230345114,43671.96000000
2024-01-06T12:00:00Z,9726.08005358,0.00000000,0.2230345114,43607.96000000
2024-01-06T13:00:00Z,9747.51590048,0.00000000,0.2230345114,43704.07000000
2024-01-06T14:00:00Z,9775.20340473,0.00000000,0.2230345114,43828.21000000
2024-01-06T15:00:00Z,9783.89282930,0.00000000,0.2230345114,43867.17000000
2024-01-06T16:00:00Z,9785.04591772,0.00000000,0.2230345114,43872.34000000
2024-01-06T17:00:00Z,9805.42681137,0.00000000,0.2230345114,43963.72000000
2024-01-06T18:00:00Z,9812.60183161,0.00000000,0.2230345114,43995.89000000
2024-01-06T19:00:00Z,9792.63355180,0.00000000,0.2230345114,43906.36000000
2024-01-06T20:00:00Z,9774.80863364,0.00000000,0.2230345114,43826.44000000
2024-01-06T21:00:00Z,9788.85757752,0.00000000,0.2230345114,43889.43000000
2024-01-06T22:00:00Z,9786.44434411,0.00000000,0.2230345114,43878.61000000
2024-01-06T23:00:00Z,9806.45277013,0.00000000,0.2230345114,43968.32000000
2024-01-07T00:00:00Z,9840.08414411,0.00000000,0.2230345114,44119.11000000
2024-01-07T01:00:00Z,9806.31894942,0.00000000,0.2230345114,43967.72000000
2024-01-07T02:00:00Z,9797.96853731,0.00000000,0.2230345114,43930.28000000
2024-01-07T03:00:00Z,9800.22787691,0.00000000,0.2230345114,43940.41000000
2024-01-07T04:00:00Z,9813.51850345,0.00000000,0.2230345114,44000.00000000
2024-01-07T05:00:00Z,9787.97436085,0.00000000,0.2230345114,43885.47000000
2024-01-07T06:00:00Z,9818.42526270,0.00000000,0.2230345114,44022.00000000
2024-01-07T07:00:00Z,9831.36126437,0.00000000,0.2230345114,44080.00000000
2024-01-07T08:00:00Z,9817.53089431,0.00000000,0.2230345114,44017.99000000
2024-01-07T09:00:00Z,9799.89109480,0.00000000,0.2230345114,43938.90000000
2024-01-07T10:00:00Z,9804.59712299,0.00000000,0.2230345114,43960.00000000
2024-01-07T11:00:00Z,9827.14591210,0.00000000,0.2230345114,44061.10000000
2024-01-07T12:00:00Z,9833.28605220,0.00000000,0.2230345114,44088.63000000
2024-01-07T13:00:00Z,9904.80875933,0.00000000,0.2230345114,44409.31000000
2024-01-07T14:00:00Z,9903.17837705,0.00000000,0.2230345114,44402.00000000
2024-01-07T15:00:00Z,9824.12825516,0.00000000,0.2230345114,44047.57000000
2024-01-07T16:00:00Z,9796.12181156,0.00000000,0.2230345114,43922.00000000
2024-01-07T17:00:00Z,9827.98006117,0.00000000,0.2230345114,44064.84000000
2024-01-07T18:00:00Z,9837.18469546,0.00000000,0.2230345114,44106.11000000
2024-01-07T19:00:00Z,9868.11066082,0.00000000,0.2230345114,44244.77000000
2024-01-07T20:00:00Z,9840.28487517,0.00000000,0.2230345114,44120.01000000
2024-01-07T21:00:00Z,9865.15768388,0.00000000,0.2230345114,44231.53000000
2024-01-07T22:00:00Z,9782.92932021,0.00000000,0.2230345114,43862.85000000
2024-01-07T23:00:00Z,9797.68751383,0.00000000,0.2230345114,43929.02000000
2024-01-08T00:00:00Z,9731.44180324,0.00000000,0.2230345114,43632.00000000
2024-01-08T01:00:00Z,9749.52098074,0.00000000,0.2230345114,43713.06000000
2024-01-08T02:00:00Z,9673.24986886,0.00000000,0.2230345114,43371.09000000
2024-01-08T03:00:00Z,9706.06047584,0.00000000,0.2230345114,43518.20000000
2024-01-08T04:00:00Z,9702.17805165,9702.17805165,0.0000000000,43599.26000000
2024-01-08T05:00:00Z,9702.17805165,9702.17805165,0.0000000000,43641.74000000
2024-01-08T06:00:00Z,9702.17805165,9702.17805165,0.0000000000,43912.87000000
2024-01-08T07:00:00Z,9702.17805165,9702.17805165,0.0000000000,43974.55000000
2024-01-08T08:00:00Z,9702.17805165,9702.17805165,0.0000000000,43868.53000000
2024-01-08T09:00:00Z,9702.17805165,9702.17805165,0.0000000000,43720.46000000
2024-01-08T10:00:00Z,9702.17805165,9702.17805165,0.0000000000,44088.85000000
2024-01-08T11:00:00Z,9702.17805165,9702.17805165,0.0000000000,44635.99000000
2024-01-08T12:00:00Z,9801.52403784,0.00000000,0.2172752651,45111.09000000
2024-01-08T13:00:00Z,9758.17544970,0.00000000,0.2172752651,44911.58000000
2024-01-08T14:00:00Z,9730.43591661,0.00000000,0.2172752651,44783.91000000
2024-01-08T15:00:00Z,9769.35643485,0.00000000,0.2172752651,44963.04000000
2024-01-08T16:00:00Z,9764.41559532,0.00000000,0.2172752651,44940.30000000
2024-01-08T17:00:00Z,9918.18130042,0.00000000,0.2172752651,45648.00000000
2024-01-08T18:00:00Z,10205.42137361,0.00000000,0.2172752651,46970.01000000
2024-01-08T19:00:00Z,10207.45072458,0.00000000,0.2172752651,46979.35000000
2024-01-08T20:00:00Z,10162.83542165,0.00000000,0.2172752651,46774.01000000
2024-01-08T21:00:00Z,10227.45308548,0.00000000,0.2172752651,47071.41000000
2024-01-08T22:00:00Z,10211.93528605,0.00000000,0.2172752651,46999.99000000
2024-01-08T23:00:00Z,10201.29966183,0.00000000,0.2172752651,46951.04000000
2024-01-09T00:00:00Z,10139.99327303,0.00000000,0.2172752651,46668.88000000
2024-01-09T01:00:00Z,10115.60195177,0.00000000,0.2172752651,46556.62000000
2024-01-09T02:00:00Z,10164.09561819,0.00000000,0.2172752651,46779.81000000
2024-01-09T03:00:00Z,10196.06767344,0.00000000,0.2172752651,46926.96000000
2024-01-09T04:00:00Z,10169.25156023,0.00000000,0.2172752651,46803.54000000
2024-01-09T05:00:00Z,10149.94230742,0.00000000,0.2172752651,46714.67000000
2024-01-09T06:00:00Z,10165.87727536,0.00000000,0.2172752651,46788.01000000
2024-01-09T07:00:00Z,10174.02509780,0.00000000,0.2172752651,46825.51000000
2024-01-09T08:00:00Z,10113.00116685,0.00000000,0.2172752651,46544.65000000
2024-01-09T09:00:00Z,10101.55945139,0.00000000,0.2172752651,46491.99000000
2024-01-09T10:00:00Z,10090.67396061,0.00000000,0.2172752651,46441.89000000
2024-01-09T11:00:00Z,10128.50158426,0.00000000,0.2172752651,46615.99000000
2024-01-09T12:00:00Z,10030.80593407,0.00000000,0.2172752651,46166.35000000
2024-01-09T13:00:00Z,10175.86976480,0.00000000,0.2172752651,46834.00000000
2024-01-09T14:00:00Z,10116.57534496,0.00000000,0.2172752651,46561.10000000
2024-01-09T15:00:00Z,10183.27667859,0.00000000,0.2172752651,46868.09000000
2024-01-09T16:00:00Z,10190.83568506,0.00000000,0.2172752651,46902.88000000
2024-01-09T17:00:00Z,10150.22911077,0.00000000,0.2172752651,46715.99000000
2024-01-09T18:00:00Z,10133.82700101,0.00000000,0.2172752651,46640.50000000
2024-01-09T19:00:00Z,10184.99749869,0.00000000,0.2172752651,46876.01000000
2024-01-09T20:00:00Z,10134.27024255,0.00000000,0.2172752651,46642.54000000
2024-01-09T21:00:00Z,9872.86637113,0.00000000,0.2172752651,45439.44000000
2024-01-09T22:00:00Z,10049.85011105,0.00000000,0.2172752651,46254.00000000
2024-01-09T23:00:00Z,10018.56247288,0.00000000,0.2172752651,46110.00000000
2024-01-10T00:00:00Z,9963.46581116,0.00000000,0.2172752651,45856.42000000
2024-01-10T01:00:00Z,9979.30083248,0.00000000,0.2172752651,45929.30000000
2024-01-10T02:00:00Z,9988.38076581,0.00000000,0.2172752651,45971.09000000
2024-01-10T03:00:00Z,10020.10512727,0.00000000,0.2172752651,46117.10000000
2024-01-10T04:00:00Z,9986.18411288,0.00000000,0.2172752651,45960.98000000
2024-01-10T05:00:00Z,9989.44541461,0.00000000,0.2172752651,45975.99000000
2024-01-10T06:00:00Z,9995.96584531,0.00000000,0.2172752651,46006.00000000
2024-01-10T07:00:00Z,9942.07723407,0.00000000,0.2172752651,45757.98000000
2024-01-10T08:00:00Z,9849.07472960,0.00000000,0.2172752651,45329.94000000
2024-01-10T09:00:00Z,9921.09713447,0.00000000,0.2172752651,45661.42000000
2024-01-10T10:00:00Z,9892.97736967,0.00000000,0.2172752651,45532.00000000
2024-01-10T11:00:00Z,9889.47706515,0.00000000,0.2172752651,45515.89000000
2024-01-10T12:00:00Z,9705.80124706,0.00000000,0.2172752651,44670.53000000
2024-01-10T13:00:00Z,9803.02758268,0.00000000,0.2172752651,45118.01000000
2024-01-10T14:00:00Z,9799.10419976,9799.10419976,0.0000000000,44884.00000000
2024-01-10T15:00:00Z,9799.10419976,9799.10419976,0.0000000000,45546.40000000
2024-01-10T16:00:00Z,9799.10419976,9799.10419976,0.0000000000,45311.10000000
2024-01-10T17:00:00Z,9799.10419976,9799.10419976,0.0000000000,46401.89000000
2024-01-10T18:00:00Z,9799.10419976,9799.10419976,0.0000000000,46527.33000000
2024-01-10T19:00:00Z,9787.15668371,0.00000000,0.2105254746,46489.18000000
2024-01-10T20:00:00Z,9710.90856731,0.00000000,0.2105254746,46127.00000000
2024-01-10T21:00:00Z,9672.80345641,0.00000000,0.2105254746,45946.00000000
2024-01-10T22:00:00Z,9874.21107271,0.00000000,0.2105254746,46902.69000000
2024-01-10T23:00:00Z,9821.85338718,0.00000000,0.2105254746,46653.99000000
2024-01-11T00:00:00Z,9825.22600528,0.00000000,0.2105254746,46670.01000000
2024-01-11T01:00:00Z,9790.89561614,0.00000000,0.2105254746,46506.94000000
2024-01-11T02:00:00Z,9801.85557234,0.00000000,0.2105254746,46559.00000000
2024-01-11T03:00:00Z,9789.88930437,0.00000000,0.2105254746,46502.16000000
2024-01-11T04:00:00Z,9768.38412714,0.00000000,0.2105254746,46400.01000000
2024-01-11T05:00:00Z,9698.90861526,0.00000000,0.2105254746,46070.00000000
2024-01-11T06:00:00Z,9664.65612054,0.00000000,0.2105254746,45907.30000000
2024-01-11T07:00:00Z,9705.51911516,0.00000000,0.2105254746,46101.40000000
2024-01-11T08:00:00Z,9742.48738850,0.00000000,0.2105254746,46277.00000000
2024-01-11T09:00:00Z,9730.51269951,0.00000000,0.2105254746,46220.12000000
2024-01-11T10:00:00Z,9865.20479291,0.00000000,0.2105254746,46859.91000000
2024-01-11T11:00:00Z,9907.32883512,0.00000000,0.2105254746,47060.00000000
2024-01-11T12:00:00Z,9989.35587580,0.00000000,0.2105254746,47449.63000000
2024-01-11T13:00:00Z,9963.16019099,0.00000000,0.2105254746,47325.20000000
2024-01-11T14:00:00Z,10225.47914286,0.00000000,0.2105254746,48571.22000000
2024-01-11T15:00:00Z,9849.17748853,0.00000000,0.2105254746,46783.78000000
2024-01-11T16:00:00Z,9685.70656275,0.00000000,0.2105254746,46007.29000000
2024-01-11T17:00:00Z,9788.83246649,0.00000000,0.2105254746,46497.14000000
2024-01-11T18:00:00Z,9812.59026629,0.00000000,0.2105254746,46609.99000000
2024-01-11T19:00:00Z,9829.91861811,0.00000000,0.2105254746,46692.30000000
2024-01-11T20:00:00Z,9735.10215486,0.00000000,0.2105254746,46241.92000000
2024-01-11T21:00:00Z,9717.01591133,0.00000000,0.2105254746,46156.01000000
2024-01-11T22:00:00Z,9768.37991663,0.00000000,0.2105254746,46399.99000000
2024-01-11T23:00:00Z,9755.57365201,0.00000000,0.2105254746,46339.16000000
2024-01-12T00:00:00Z,9745.94632205,0.00000000,0.2105254746,46293.43000000
2024-01-12T01:00:00Z,9712.69382334,0.00000000,0.2105254746,46135.48000000
2024-01-12T02:00:00Z,9714.48960564,0.00000000,0.2105254746,46144.01000000
2024-01-12T03:00:00Z,9682.90867919,0.00000000,0.2105254746,45994.00000000
2024-01-12T04:00:00Z,9674.98028982,0.00000000,0.2105254746,45956.34000000
2024-01-12T05:00:00Z,9725.01587937,0.00000000,0.2105254746,46194.01000000
2024-01-12T06:00:00Z,9705.40332615,0.00000000,0.2105254746,46100.85000000
2024-01-12T07:00:00Z,9685.89603567,0.00000000,0.2105254746,46008.19000000
2024-01-12T08:00:00Z,9654.70037085,0.00000000,0.2105254746,45860.01000000
2024-01-12T09:00:00Z,9668.57610488,0.00000000,0.2105254746,45925.92000000
2024-01-12T10:00:00Z,9664.71077885,9664.71077885,0.0000000000,46063.62000000
2024-01-12T11:00:00Z,9664.71077885,9664.71077885,0.0000000000,45954.35000000
2024-01-12T12:00:00Z,9664.71077885,9664.71077885,0.0000000000,45866.56000000
2024-01-12T13:00:00Z,9664.71077885,9664.71077885,0.0000000000,45779.02000000
2024-01-12T14:00:00Z,9664.71077885,9664.71077885,0.0000000000,45442.02000000
2024-01-12T15:00:00Z,9664.71077885,9664.71077885,0.0000000000,44462.01000000
2024-01-12T16:00:00Z,9664.71077885,9664.71077885,0.0000000000,43624.00000000
2024-01-12T17:00:00Z,9664.71077885,9664.71077885,0.0000000000,43803.99000000
2024-01-12T18:00:00Z,9664.71077885,9664.71077885,0.0000000000,43472.00000000
2024-01-12T19:00:00Z,9664.71077885,9664.71077885,0.0000000000,43472.55000000
2024-01-12T20:00:00Z,9664.71077885,9664.71077885,0.0000000000,43653.38000000
2024-01-12T21:00:00Z,9664.71077885,9664.71077885,0.0000000000,43449.00000000
2024-01-12T22:00:00Z,9664.71077885,9664.71077885,0.0000000000,42510.00000000
2024-01-12T23:00:00Z,9664.71077885,9664.71077885,0.0000000000,42782.73000000
2024-01-13T00:00:00Z,9664.71077885,9664.71077885,0.0000000000,42801.76000000
2024-01-13T01:00:00Z,9664.71077885,9664.71077885,0.0000000000,42673.83000000
2024-01-13T02:00:00Z,9664.71077885,9664.71077885,0.0000000000,42530.00000000
2024-01-13T03:00:00Z,9664.71077885,9664.71077885,0.0000000000,42609.94000000
2024-01-13T04:00:00Z,9664.71077885,9664.71077885,0.0000000000,42840.01000000
2024-01-13T05:00:00Z,9664.71077885,9664.71077885,0.0000000000,43101.09000000
2024-01-13T06:00:00Z,9664.71077885,9664.71077885,0.0000000000,43149.99000000
2024-01-13T07:00:00Z,9664.71077885,9664.71077885,0.0000000000,43102.97000000
2024-01-13T08:00:00Z,9664.71077885,9664.71077885,0.0000000000,43170.01000000
2024-01-13T09:00:00Z,9664.71077885,9664.71077885,0.0000000000,42923.21000000
2024-01-13T10:00:00Z,9664.71077885,9664.71077885,0.0000000000,42700.12000000
2024-01-13T11:00:00Z,9664.71077885,9664.71077885,0.0000000000,42624.00000000
2024-01-13T12:00:00Z,9664.71077885,9664.71077885,0.0000000000,42684.88000000
2024-01-13T13:00:00Z,9664.71077885,9664.71077885,0.0000000000,42739.14000000
2024-01-13T14:00:00Z,9664.71077885,9664.71077885,0.0000000000,42856.92000000
2024-01-13T15:00:00Z,9664.71077885,9664.71077885,0.0000000000,43154.48000000
2024-01-13T16:00:00Z,9664.71077885,9664.71077885,0.0000000000,42895.41000000
2024-01-13T17:00:00Z,9664.71077885,9664.71077885,0.0000000000,42898.33000000
2024-01-13T18:00:00Z,9664.71077885,9664.71077885,0.0000000000,42806.01000000
2024-01-13T19:00:00Z,9664.71077885,9664.71077885,0.0000000000,42786.25000000
2024-01-13T20:00:00Z,9664.71077885,9664.71077885,0.0000000000,42870.00000000
2024-01-13T21:00:00Z,9664.71077885,9664.71077885,0.0000000000,42963.44000000
2024-01-13T22:00:00Z,9664.71077885,9664.71077885,0.0000000000,42990.65000000
2024-01-13T23:00:00Z,9664.71077885,9664.71077885,0.0000000000,42847.99000000
2024-01-14T00:00:00Z,9664.71077885,9664.71077885,0.0000000000,42687.36000000
2024-01-14T01:00:00Z,9664.71077885,9664.71077885,0.0000000000,42769.19000000
2024-01-14T02:00:00Z,9664.71077885,9664.71077885,0.0000000000,42779.06000000
2024-01-14T03:00:00Z,9664.71077885,9664.71077885,0.0000000000,42681.82000000
2024-01-14T04:00:00Z,9664.71077885,9664.71077885,0.0000000000,42580.01000000
2024-01-14T05:00:00Z,9664.71077885,9664.71077885,0.0000000000,42749.99000000
2024-01-14T06:00:00Z,9664.71077885,9664.71077885,0.0000000000,42998.99000000
2024-01-14T07:00:00Z,9664.71077885,9664.71077885,0.0000000000,43011.44000000
2024-01-14T08:00:00Z,9664.71077885,9664.71077885,0.0000000000,42996.25000000
2024-01-14T09:00:00Z,9664.71077885,9664.71077885,0.0000000000,43052.41000000
2024-01-14T10:00:00Z,9664.71077885,9664.71077885,0.0000000000,42889.04000000
2024-01-14T11:00:00Z,9664.71077885,9664.71077885,0.0000000000,42829.99000000
2024-01-14T12:00:00Z,9664.71077885,9664.71077885,0.0000000000,42758.00000000
2024-01-14T13:00:00Z,9664.71077885,9664.71077885,0.0000000000,42891.69000000
2024-01-14T14:00:00Z,9664.71077885,9664.71077885,0.0000000000,42811.99000000
2024-01-14T15:00:00Z,9664.71077885,9664.71077885,0.0000000000,42904.38000000
2024-01-14T16:00:00Z,9664.71077885,9664.71077885,0.0000000000,42929.95000000
2024-01-14T17:00:00Z,9664.71077885,9664.71077885,0.0000000000,42973.27000000
